SampleID,PCo1,PCo2,PCo3,DMM_L6,Dataset,Shannon,Ethnicity_initial,Ethnicity,Group,SuperGroup,Prevotella_copri,Bacteroidaceae,Prevotellaceae,Ruminococcaceae,Lachnospiraceae,Clostridiales fam. incertae sedis,Clostridiaceae,Unclassified,Eubacteriaceae,Rikenellaceae,Firmicutes fam. incertae sedis,Oscillospiraceae,Veillonellaceae,Tannerellaceae,Bifidobacteriaceae,Bacteroidales fam. incertae sedis,Proteobacteria fam. [Acetobacteraceae/Enterobacteriaceae],Selenomonadaceae,Sutterellaceae,Firmicutes fam. [Lachnospiraceae/Lactobacillaceae],Coriobacteriaceae,Bacteria fam. incertae sedis,Acidaminococcaceae,Erysipelotrichaceae,Firmicutes fam. [Carnobacteriaceae/Acidaminococcaceae],Streptococcaceae,Akkermansiaceae,Barnesiellaceae
SAMEA4545338,-0.408946988,-0.215760052,-0.07412235,Cluster 3,PRJEB17632,5.145817905,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.256114548,0.000691513,0.625547223,0.138226266,0.014803863,0.079560491,0.017050054,0.024905561,0.008112245,0.000751317,0.00461701,0.013206797,0.014380744,0.000343893,0.003859225,0.016578091,0.000618566,0,0.001120576,0.000178976,0.003694393,0.000224696,0,0.000205386,0.008063322,0.0000342,0,0.0000606
SAMEA4545339,-0.362197283,-0.142769105,-0.005815433,Cluster 3,PRJEB17632,5.639313245,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.175195442,0.001311311,0.498784012,0.05755211,0.055751277,0.102738385,0.065798451,0.030477752,0.015047618,0.000841628,0.006960927,0.022537093,0.031365466,0.000646788,0.000339051,0.03206117,0.000405963,0,0.008128617,0.0000513,0.002033848,0.0000658,0,0.000332351,0.011934416,0.000267317,0.0000154,0.0000566
SAMEA4545340,-0.151725826,0.09858137,0.143352185,Cluster 3,PRJEB17632,6.361279808,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.035377294,0.018342567,0.071812528,0.132663571,0.081186847,0.092245776,0.182964271,0.043496052,0.017165784,0.00767241,0.04226779,0.035798095,0.054961311,0.003564689,0.004695679,0.002662165,0.098434761,0,0.002385622,0,0.002118766,0.015756771,0,0.001086613,0.000694027,0.00323959,0.00331202,0.004654665
SAMEA4545341,-0.060000414,0.096205333,0.106914414,Cluster 1,PRJEB17632,5.758430621,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 1,0.028309848,0.049795946,0.037855432,0.18077012,0.106940989,0.210420025,0.170908567,0.047492599,0.073532478,0.038652369,0.011383173,0.005814062,0.010815434,0.00742447,0.000162053,0,0.000226895,0,0,0,0.001991822,0.004831584,0,0.001120982,0.0000326,0.006194875,0,0.004818185
SAMEA4545342,-0.169722599,0.017801735,0.129395909,Cluster 1,PRJEB17632,6.644624047,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 1,0.06007917,0.023068367,0.089826531,0.135489569,0.186961013,0.116010226,0.125000977,0.029969575,0.012143206,0.011860131,0.031521414,0.015378648,0.00058715,0.015111978,0.000318908,0.008424303,0.000230032,0,0.001442514,0.000283362,0.0000228,0.047939143,0.014785529,0.02202335,0,0.055157638,0.012245541,0.0000341
SAMEA4545343,-0.107011762,0.062578883,0.173625722,Cluster 1,PRJEB17632,6.406855962,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 1,0.023225115,0.013080741,0.038744042,0.110574804,0.031988734,0.251975939,0.190224804,0.046710323,0.047984082,0.032638743,0.071077001,0.017815651,0.000108638,0.005163089,0.002274214,0.013329729,0.0000496,0,0.000425948,0.000961556,0.001029919,0.005082664,0.011771797,0.013578856,0,0.001201542,0.006435665,0.00004
SAMEA4545344,-0.180027972,0.07241689,0.072999696,Cluster 3,PRJEB17632,5.539925144,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.040405895,0.03516002,0.421081635,0.120224164,0.126675641,0.095079535,0.026979331,0.04553794,0.003994332,0.000229309,0.00676458,0.048393484,0.019576272,0.003608124,0.001451317,0.001781078,0.006503659,0,0.006787538,0,0.003172193,0.000374515,0.000433612,0.000100906,0.002976691,0.000739815,0,0.002509584
SAMEA4545345,-0.142748047,0.030342164,0.049825348,Cluster 3,PRJEB17632,5.154712113,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.009931324,0.011048433,0.496174408,0.155222244,0.045438793,0.050189754,0.093349147,0.024587336,0.002481093,0.000195175,0.004607791,0.013708106,0.036913041,0.000712472,0.002446399,0.000687403,0.030432303,0,0.004406814,0,0.006037786,0.0000701,0.000101991,0,0.001971816,0.001580937,0,0.000220899
SAMEA4545346,-0.124341809,-0.223274916,-0.080175949,Cluster 2,PRJEB17632,5.238137306,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 2,0.235934632,0.124079395,0.236028548,0.238810454,0.04886281,0.120272865,0.013225064,0.033950623,0.007024875,0.028724738,0.001316845,0.012742342,0.000180519,0.013595422,0.000121704,0.006256917,0.000174531,0,0.00144327,0,0.007474474,0.0000794,0.035085835,0.001401351,0,0.015543654,0.0026465,0.019914622
SAMEA4545347,-0.303772204,-0.262229066,-0.262286101,Cluster 3,PRJEB17632,2.94582462,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.569694982,0.012806179,0.569942125,0.196265414,0.011905655,0.038505273,0.011565628,0.01635974,0.0003028,0.012291525,0,0.007068904,0.0000328,0.002984861,0.000109706,0.0000607,0.090594827,0,0,0.000227449,0.000819266,0.0000559,0.022559366,0.000792507,0,0.000281956,0,0.0000439
SAMEA4545348,-0.264974911,-0.019247965,0.102185246,Cluster 3,PRJEB17632,5.641850668,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.045042585,0.001966396,0.498955894,0.227480009,0.025329649,0.090988274,0.009869342,0.034694144,0.001897589,0.000223239,0.006653584,0.030847402,0.000198786,0.0001751,0,0.013392219,0.0000591,0,0,0,0.005424291,0,0.025434644,0.000252924,0,0.000197869,0,0
SAMEA4545349,-0.303727176,-0.063438939,0.033310053,Cluster 3,PRJEB17632,4.875747207,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.066762398,0.001101915,0.799932947,0.051416732,0.035499182,0.03006924,0.010219395,0.011192402,0.006793417,0.000188092,0.004356467,0.004537984,0.000362005,0.000159747,0.0000371,0.010889156,0.0000559,0,0.004088554,0.000177898,0.002753579,0,0.020650371,0.000471459,0,0.00048634,0,0.0000423
SAMEA4545350,-0.16874198,0.05327194,0.115693015,Cluster 1,PRJEB17632,6.518707428,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 1,0.066486516,0.021137046,0.083213034,0.100747081,0.139370512,0.188729394,0.131303796,0.064287398,0.082185532,0.00751732,0.071960169,0.015669041,0.017809734,0.004150961,0.000580136,0.000761234,0.000919437,0,0.0029976,0.0000471,0.001881938,0.002736757,0,0.000332637,0.000150549,0.001763503,0.000926945,0.000525829
SAMEA4545351,-0.2217141,0.022602786,0.200663114,Cluster 3,PRJEB17632,6.466999112,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.074472769,0.007011202,0.098583501,0.268204283,0.027321439,0.289291713,0.068158924,0.039864137,0.041698638,0.031478249,0.028185671,0.024772741,0.023933719,0.001512579,0.007553138,0.000345668,0.000589891,0,0.007487631,0.0000205,0.008418786,0.001959249,0.0000693,0.000462787,0.0000629,0.00030129,0.008239618,0.0000731
SAMEA4545352,-0.34128814,-0.05566935,-0.071755232,Cluster 3,PRJEB17632,5.792443815,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.196940894,0.007208965,0.445487852,0.097827375,0.103217747,0.068025779,0.020216914,0.040047739,0.017735812,0.003028473,0.010400317,0.008902328,0.027192136,0.001240025,0.001028287,0.002201936,0.003582231,0.009770609,0.005216959,0,0.009051892,0.001343782,0.0002337,0.026207899,0.0000352,0.023935603,0,0.001636249
SAMEA4545353,-0.219699369,0.038468145,0.245187433,Cluster 3,PRJEB17632,6.764289086,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.015760111,0.007820171,0.124747916,0.070533491,0.057823687,0.185470113,0.133994796,0.051730995,0.020293862,0.014236517,0.089754634,0.015108851,0.030629886,0.000822431,0.003427226,0.003118156,0.0000849,0.005962935,0.014230485,0.000225072,0.002073177,0.004541457,0.0001754,0.009275318,0.0000197,0.001284609,0.001371339,0.004362931
SAMEA4545354,-0.002451594,0.09706756,0.043664831,Cluster 3,PRJEB17632,4.855171214,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.000156571,0.05106472,0.376316919,0.108961214,0.133115572,0.054336817,0.075412726,0.040227013,0.030500971,0.012009878,0.023887333,0.010279076,0.012130426,0.005106108,0.00444993,0.002740489,0.000588316,0.000057,0.007486454,0.010967679,0.004213912,0.002885707,0.00784291,0.005763669,0,0.002410502,0,0.00606506
SAMEA4545355,-0.001916036,0.138619404,-0.046583011,Cluster 3,PRJEB17632,3.862782754,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.000142849,0.013702261,0.541810113,0.108146735,0.118205772,0.040859245,0.022267776,0.045958025,0.004961086,0.007349808,0.002348112,0.007559193,0.038829854,0.002191552,0,0,0.000280677,0,0.001480937,0,0.005758012,0,0,0.000302186,0,0.032967747,0,0
SAMEA4545356,-0.319271496,-0.03621571,0.143081008,Cluster 3,PRJEB17632,6.048253066,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.080716123,0.020875416,0.275244912,0.119221152,0.033946956,0.120959757,0.007060371,0.027323481,0.103647104,0.002605671,0.003892967,0.067736346,0.089771078,0.000127339,0.008145247,0.00300698,0.002030877,0.047426139,0.011130893,0.0000304,0.010963631,0.000717615,0.005804177,0.000702084,0,0.008658491,0.000118237,0.000160936
SAMEA4545357,-0.220015368,0.07858209,0.212218386,Cluster 3,PRJEB17632,6.413695863,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.015599132,0.054387285,0.0895859,0.148042559,0.051397378,0.244022779,0.03773399,0.042199068,0.108504586,0.001024091,0.037266905,0.038348023,0.009193258,0.001042632,0.001296287,0.006210615,0.000219517,0.003243266,0.005756956,0.001784085,0.006003881,0.000514961,0.009509813,0.008375193,0,0.014113633,0,0.001652325
SAMEA4545358,-0.363908867,-0.050676753,0.086126935,Cluster 3,PRJEB17632,6.319083789,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.11587182,0.012063187,0.389924811,0.123249739,0.048213051,0.092242949,0.024198508,0.037359884,0.034678497,0.000078,0.013499478,0.019834213,0.025502722,0.0000498,0.003062364,0.010045785,0.00016373,0,0.016845229,0.00511226,0.00270486,0.001691198,0.001126553,0.006366927,0,0.00114225,0,0
SAMEA4545359,-0.336198171,-0.030497851,0.106185302,Cluster 3,PRJEB17632,5.917480324,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.077422497,0.017520793,0.402278193,0.068109117,0.050935695,0.076743365,0.048787492,0.039339849,0.033485478,0.000177951,0.010758886,0.026210029,0.031636292,0.0000431,0.000830673,0.014566735,0.000113828,0,0.016793335,0.000271518,0.001620011,0.001196971,0.001903688,0.003679262,0,0.000460988,0,0
SAMEA4545360,-0.217873641,0.050799815,0.177171024,Cluster 3,PRJEB17632,6.454406231,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.028501834,0.026536829,0.11053062,0.087969329,0.026322559,0.240932692,0.080562948,0.051567611,0.048925001,0,0.092086051,0.011467799,0.018490302,0,0.000132765,0.048378952,0.000143392,0,0.002464985,0,0.002917384,0.021539581,0.010983556,0.012131327,0,0.000866392,0,0
SAMEA4545361,-0.156521713,0.036874806,0.178590898,Cluster 3,PRJEB17632,5.636332432,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.00604799,0.023052499,0.022639595,0.090089593,0.009893212,0.201442635,0.133050989,0.032541254,0.014196332,0.0000897,0.086206888,0.014571023,0.017134042,0,0.000680489,0.073031605,0.000112282,0,0.001703653,0,0.003533963,0.020772213,0.006512208,0.011204413,0,0.0000789,0,0
SAMEA4545362,-0.234282797,-0.011047445,0.137377198,Cluster 3,PRJEB17632,6.140737465,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.01393122,0.011750416,0.305261468,0.090390057,0.01695445,0.099351965,0.037740133,0.027881736,0.006268767,0.0000886,0.043641826,0.0144465,0.01410466,0.000037,0.00202018,0.028318746,0.000103875,0,0.012717388,0.0000991,0.001227805,0.00861544,0,0.000395212,0.000131223,0.000305416,0,0.0000113
SAMEA4545363,-0.253538537,0.025158182,0.130739248,Cluster 3,PRJEB17632,6.475294871,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.02441221,0.006323879,0.331270241,0.103366538,0.047822354,0.107731529,0.056178347,0.033936433,0.006942776,0.0000984,0.025683437,0.012704005,0.021862166,0.0000383,0.011768616,0.014873615,0.0000655,0,0.002735937,0.001154516,0.003948956,0.004019707,0.0000586,0.000200136,0.000417535,0.000507077,0.000115,0.0000333
SAMEA4545364,0.066204075,0.157797551,-0.023670194,Cluster 1,PRJEB17632,5.882602677,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 1,0.001882479,0.05954364,0.004307977,0.166610517,0.169327223,0.118082943,0.075314676,0.053051971,0.026566397,0.031424002,0.019960059,0.034593889,0.000649349,0.005388897,0.001450993,0.000136954,0.165887761,0,0.004917183,0.013935094,0.007939536,0.003927966,0,0.001503277,0.018031621,0.001479738,0,0
SAMEA4545365,0.140555162,0.087110757,-0.061273242,Cluster 1,PRJEB17632,5.584166535,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 1,5.13E-05,0.123562774,0.000404189,0.174548166,0.159852953,0.094675668,0.042824042,0.054519227,0.018939114,0.025488754,0.020310839,0.019909417,0.000647355,0.006160088,0.001364316,0,0.186851722,0,0.005096326,0.009873243,0.010892889,0.0045565,0,0.001061874,0.016341091,0.002435797,0,0
SAMEA4545366,-0.173190132,0.094424306,0.136790891,Cluster 1,PRJEB17632,6.450476081,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 1,0.039822553,0.023395299,0.096180461,0.186987137,0.116813302,0.207556104,0.029107798,0.043461979,0.018870093,0.004377303,0.135922486,0.0252989,0.000587367,0.005220073,0.000092,0.011666091,0.00036677,0,0.002162728,0,0.003690705,0.001987744,0.009184251,0.001220398,0,0.001932981,0,0
SAMEA4545367,-0.023806069,0.117166909,0.149338398,Cluster 1,PRJEB17632,6.222617934,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 1,0.00373192,0.07788139,0.047995817,0.209054459,0.093223079,0.241077773,0.025952667,0.067147415,0.038812714,0.010365566,0.058126942,0.027213649,0.000113775,0.01698389,0.000784362,0.004061511,0.005471323,0,0.000528798,0,0.006563791,0.003926552,0.003916995,0.004080478,0,0.002014979,0,0.0000567
SAMEA4545368,-0.213139904,0.04587534,0.174594764,Cluster 3,PRJEB17632,6.26997362,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.031023179,0.0002869,0.220460668,0.384014703,0.012066845,0.152964532,0.025494582,0.049367599,0.007942595,0.000582435,0.013358026,0.048244234,0,0.000286762,0.001453989,0.025528751,0.0000681,0,0.001667775,0.000625402,0.003415187,0.000407983,0.006743629,0.001018535,0,0.0000193,0.006112066,0
SAMEA4545369,-0.230317379,0.05144535,0.190422186,Cluster 3,PRJEB17632,6.308758197,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.039734243,0.0002914,0.193881254,0.240233884,0.024657014,0.229241889,0.041368411,0.053153285,0.005436883,0.000367383,0.051754022,0.056771513,0.0001746,0.000710288,0.0001373,0.023118351,0.0000312,0.0000991,0,0,0.004312125,0.000405899,0.016375575,0.0001326,0,0.0001275,0.000504836,0
SAMEA4545370,-0.427899313,-0.245857706,-0.143276696,Cluster 3,PRJEB17632,4.447675314,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.297463308,0.002225121,0.627925102,0.038900334,0.022178818,0.027195279,0.030271498,0.015502556,0.002761935,0.000820338,0.009249797,0.004940339,0.041172267,0.001817227,0.004854333,0,0.001194025,0,0.006646841,0.005690512,0.001875619,0.000100053,0.000612527,0.009882087,0,0.000595091,0,0.0000652
SAMEA4545371,-0.198813575,-0.01863742,0.115575396,Cluster 3,PRJEB17632,6.054939792,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.074820547,0.033654227,0.178155495,0.187917669,0.051621159,0.149024396,0.072152583,0.034896546,0.003678337,0.003483757,0.080783414,0.045745733,0.052873893,0.006261907,0,0.0000424,0.000864196,0,0.006159577,0.004485241,0.000766476,0.001474601,0.002815156,0.020452379,0,0.0003367,0.005043502,0.000529648
SAMEA4545372,-0.044449224,0.04710758,0.136629112,Cluster 1,PRJEB17632,5.774951069,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 1,7.09E-05,0.010462003,0.104494113,0.40124348,0.020294901,0.185581797,0.017476324,0.040487965,0.008142078,0.043501973,0.009701954,0.026624349,0.0000254,0.006392187,0.029452745,0.00096384,0.000595819,0,0.032487859,0,0.0031973,0.000344217,0,0.001377454,0.005710634,0,0.007756932,0.002162413
SAMEA4545373,-0.006858824,0.130798086,0.109771141,Cluster 1,PRJEB17632,6.687861967,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 1,0.000130896,0.044669269,0.029194545,0.12951679,0.125814634,0.132744722,0.146364405,0.055626686,0.065022341,0.023656742,0.022459145,0.031792768,0.0001127,0.019939034,0.000849105,0.005091007,0.0000417,0,0.007301989,0.019238148,0.001080879,0.006971409,0,0.001291063,0.014360288,0.000615553,0.000766918,0.007977223
SAMEA4545374,-0.176025903,0.047131434,0.145067333,Cluster 3,PRJEB17632,5.588771515,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.002138664,0.028101597,0.349021636,0.173797269,0.041809349,0.084373771,0.024185717,0.020354377,0.013822755,0.004895526,0.003748887,0.02156422,0.017008285,0.001305081,0.020562395,0.117210801,0.0000882,0,0.0285901,0,0.007554851,0.000588043,0.024578598,0.000280672,0,0.0000752,0.0000576,0.000134761
SAMEA4545375,-0.347396399,-0.081534721,0.085358396,Cluster 3,PRJEB17632,6.261220232,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.138127909,0.004561029,0.317970263,0.107446329,0.057429322,0.129714602,0.112586844,0.037995236,0.01718092,0.000159385,0.068232867,0.007965255,0.021921321,0.000576246,0.000538443,0.022359309,0.000205253,0.004030014,0.005023106,0.0000905,0.001581262,0.006944108,0.000765666,0.007402655,0,0.0002039,0.000385688,0.0000873
SAMEA4545376,-0.324579779,-0.060464694,0.067875207,Cluster 3,PRJEB17632,6.009894524,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.120821525,0.003338937,0.426853188,0.059200278,0.100578405,0.124437402,0.035338854,0.026727822,0.075181273,0.001894314,0.021448783,0.022203321,0.035425,0.001292159,0.001651105,0.016899588,0.000234056,0.01462634,0.007370961,0,0.001234115,0.000277236,0,0.006267959,0.0000359,0.003307201,0.0000669,0
SAMEA4545377,-0.400885085,-0.168494754,-0.1076395,Cluster 3,PRJEB17632,4.904268576,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.280910361,0.000776566,0.627448296,0.073771747,0.054753001,0.028899048,0.01181693,0.032932756,0.036579074,0.000454138,0.032674951,0.008857562,0.039157964,0.0000394,0.001760308,0.006658335,0.000167716,0.0000846,0.005150058,0,0.003967419,0.0000592,0,0.012957641,0,0.000856358,0.000478245,0
SAMEA4545378,-0.376382469,-0.121574907,-0.053761532,Cluster 3,PRJEB17632,5.809961859,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.162270022,0.003083062,0.531073592,0.052802282,0.055729541,0.04285632,0.023863954,0.024869373,0.024563784,0.0000572,0.056008129,0.008314628,0.035395854,0,0.003522777,0.003177437,0.021702527,0.022539195,0.002093074,0.003235905,0.004851205,0.000547894,0.002825347,0.007868839,0,0.001550187,0,0
SAMEA4545379,-0.447060284,-0.22055173,-0.182792791,Cluster 3,PRJEB17632,4.363756254,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.334648276,0.000685918,0.77357177,0.039568444,0.062136554,0.026302534,0.007582453,0.014298136,0.004528041,0,0.020793348,0.004018823,0.030207322,0.0001075,0,0.002323055,0,0,0,0,0.002214555,0.000062,0.000762002,0.001054034,0,0.001301153,0.0000593,0
SAMEA4545380,-0.271963868,-0.006015819,0.141669452,Cluster 3,PRJEB17632,6.758818788,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.075104904,0.010207766,0.203533825,0.10690415,0.067958698,0.180807992,0.085732927,0.045816069,0.046722366,0.005920743,0.039565919,0.016490112,0.014690911,0.00306572,0.00417389,0.007865325,0.000379628,0.009119263,0.005889129,0.000029,0.003286144,0.012892232,0.026585407,0.003318605,0,0.001207977,0.0045447,0.0000654
SAMEA4545381,-0.240125431,0.051096346,0.161726853,Cluster 3,PRJEB17632,6.945560732,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.037502031,0.00364034,0.181009966,0.107215777,0.129437385,0.1279801,0.076797364,0.032287855,0.124957783,0.003304444,0.026264093,0.020842713,0.007660851,0.00247365,0.0001555,0.012763658,0.0000329,0.005838388,0.007742578,0.001627746,0.00319814,0.001804283,0.01678285,0.014674972,0,0.008537591,0.000346409,0.000510446
SAMEA4545382,-0.343759259,-0.168406924,-0.140573587,Cluster 3,PRJEB17632,4.878211438,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.355007129,0.016264742,0.424536466,0.090989016,0.079950776,0.084566214,0.029822181,0.031168036,0.038515108,0.009702247,0.11038692,0.010640517,0.002298082,0.002859826,0,0.000644709,0.0000694,0,0.003245036,0.005039186,0.000928039,0.000512715,0.017388879,0.000732631,0,0.011470133,0.000646859,0
SAMEA4545383,-0.347859073,-0.219594521,-0.248914712,Cluster 3,PRJEB17632,4.286686606,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.494797814,0.022958751,0.576693373,0.045729125,0.069710356,0.031481881,0.02295192,0.025391551,0.011543179,0.005881211,0.013927074,0.005582002,0.027160404,0.005542452,0.0000779,0.009722358,0.000719671,0.004043655,0.007358759,0.012403229,0.002204087,0.000881033,0.022089496,0.013708915,0,0.015295951,0.00010459,0.001709723
SAMEA4545384,-0.438729158,-0.22194883,-0.050367404,Cluster 3,PRJEB17632,5.04175317,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.249660799,0.003160944,0.589465636,0.123453169,0.013657809,0.056568029,0.029176114,0.015490681,0.00873055,0.000109296,0.001148942,0.015636299,0.037916879,0.0000195,0.000586383,0.006030687,0.000554238,0.022197541,0.011009202,0.000135982,0.003085519,0.010079519,0,0.000296496,0,0.001878888,0,0
SAMEA4545385,-0.398601427,-0.129050083,0.017522944,Cluster 3,PRJEB17632,5.554199029,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 3,0.163884188,0.008798564,0.500413793,0.061061222,0.038984781,0.079775265,0.054041108,0.027198051,0.009087383,0.000179634,0.020724604,0.020708446,0.036616594,0.000160142,0.000315937,0.009275146,0.000123207,0.009429383,0.005427834,0.003995813,0.003217979,0.006937974,0,0.005171318,0.000265936,0.006209361,0.0000711,0
SAMEA4545386,0.114088263,0.052368011,0.10144126,Cluster 1,PRJEB17632,6.174396765,Kazakh,Kazakh,Kazakh,Kazakh_Cluster 1,0,0.165449275,0.0000741,0.215185836,0.140599365,0.067449668,0.056597734,0.0371887,0.038782314,0.080298504,0.009249005,0.052745344,0.015513295,0.009820082,0.008277299,0.021533668,0.000275789,0,0.022629041,0,0.004498549,0.000996537,0,0.000473603,0,0.002186972,0.001453823,0.004702781
